Chandler,chandler,106.41,106.81
looked,looked,106.809999,107.049999
around,around,107.049999,107.369999
in,in,107.369999,107.479999
shock,shock,107.48,107.86
and,and,107.869999,108.019999
then,then,108.02,108.16
ran,ran,108.16,108.46
over,over,108.459999,108.669999
to,to,108.67,108.79
an,an,108.789999,108.899999
elderly,elderly,108.91,109.31
man,man,109.309999,109.559999
on,,,
an,an,109.38,109.57
electric,electric,109.59,110.22
scooter,scooter,110.22,110.67
I,i,111.35,111.58
will,will,111.58,111.76
give,give,111.76,111.92
you,you,111.92,112.08
sixty,sixty,112.08,112.6
dollars,dollars,112.6,113.11
he,he,113.12,113.36
said,said,113.36,113.75
shoving,shoving,113.87,114.22
a,a,114.22,114.28
wad,wad,114.28,114.54
of,of,114.54,114.67
cash,cash,114.68,115.03
into,into,115.03,115.21
the,the,115.21,115.3
man’s,man's,115.3,115.59
hand,hand,115.59,115.93
if,if,116.12,116.32
you,you,116.32,116.47
let,let,116.47,116.67
us,us,116.67,116.92
borrow,borrow,116.92,117.29
your,your,117.29,117.47
scooter,scooter,117.469999,117.809999
to,to,117.809999,117.929999
get,get,117.929999,118.079999
to,to,118.08,118.14
gate,gate,118.139999,118.389999
B75,<unk>,118.44,119.59
The,the,120.15,120.3
old,old,120.3,120.46
man,man,120.46,120.68
looked,looked,120.7,120.88
back,back,120.889999,121.149999
at,at,121.15,121.24
him,him,121.24,121.37
in,in,121.37,121.5
surprise,surprise,121.5,122.03
then,then,122.08,122.31
slowly,slowly,122.309999,122.719999
stepped,stepped,122.719999,122.959999
back,back,122.969999,123.259999
off,off,123.27,123.51
the,the,123.509999,123.639999
scooter,scooter,123.639999,124.099999
Chandler,chandler,124.789999,125.189999
gestured,<unk>,125.190001,125.650001
wildly,wildly,125.66,126.08
to,to,126.08,126.17
Monica,monica,126.17,126.53
who,who,126.54,126.66
hopped,hopped,126.67,126.98
on,on,126.98,127.05
the,the,127.05,127.1
back,back,127.12,127.34
of,of,127.34,127.41
the,the,127.42,127.53
scooter,scooter,127.53,127.87
while,while,127.87,128.04
Chandler,chandler,128.05,128.44
took,took,128.44,128.61
the,the,128.61,128.71
wheel,wheel,128.71,129.06
and,and,129.06,129.16
accelerated,accelerated,129.16,129.79
down,down,129.8,129.96
the,the,129.96,130.06
concourse,concourse,130.06,130.73
Weaving,weaving,131.31,131.7
between,between,131.7,132.1
passengers,passengers,132.12,132.76
and,and,132.78,132.96
luggage,luggage,132.96,133.35
they,they,133.38,133.53
screeched,screeched,133.53,133.96
to,to,133.97,134.08
the,the,134.08,134.16000000000005
gate,gate,134.16,134.4
just,just,134.4,134.71
before,before,134.72,134.98
it,it,134.98,135.07999999999998
closed,closed,135.08,135.53
and,and,135.8,135.99
hurried,hurried,135.99,136.29000000000002
down,down,136.3,136.53
the,the,136.53,136.65
jetway,<unk>,136.65,136.87
They,they,137.66,137.73
finally,finally,137.73,138.14
collapsed,collapsed,138.139999,138.67999899999998
into,into,138.679999,138.869999
their,their,138.87,139.01
seats,seats,139.009999,139.329999
on,on,139.33,139.45000000000002
the,the,139.45,139.54
plane,plane,139.54,139.9
Next,next,140.799999,141.15999900000003
time,time,141.17,141.45999999999998
we’re,we're,141.46,141.59
going,going,141.589999,141.839999
to,to,141.839999,141.939999
the,the,141.94,142.05
airport,airport,142.049999,142.44999900000002
my,my,142.5,142.93
way,way,142.93,143.3
said,said,143.32999999999998,143.54
Monica,monica,143.57,143.95999999999998
wiping,wiping,143.959999,144.299999
her,her,144.299999,144.44999900000002
forehead,forehead,144.449999,144.919999
Four,four,145.28,145.92
hours,hours,146.0,146.54
early,early,146.59,147.07
Chandler,chandler,147.79,148.2
closed,closed,148.2,148.6
his,his,148.6,148.76
eyes,eyes,148.76,149.01999999999998
and,and,149.02,149.14
leaned,leaned,149.15,149.49
his,his,149.49,149.62
head,head,149.62,149.86
back,back,149.87,150.14
on,on,150.14,150.23999999999998
the,the,150.24,150.34
seat,seat,150.34,150.64
and,and,150.69,150.87
smiled,smiled,150.87,151.5
Whatever,whatever,152.07,152.48
you,you,152.48,152.61
want,want,152.61,152.95000000000002
Right,right,153.53,153.85
now,now,153.849999,154.169999
all,all,154.2,154.48
I,i,154.52,154.71
can,can,154.71,154.92000000000002
think,think,154.929999,155.269999
is,is,155.27,155.58
Bermuda,bermuda,155.969999,156.859999
Bahama,bahama,156.96,157.87
come,come,158.059999,158.60999900000002
on,on,158.61,158.78
pretty,pretty,158.78,159.24
mama,mama,159.25,159.84
Monica,monica,160.719999,161.089999
laughed,laughed,161.09,161.71
