you,you,74.58,74.8
need,need,74.8,75.1
to,to,75.1,75.22
open,open,75.25,75.67
this,this,75.67,75.95
box,box,75.95,76.64
Oh,oh,77.4,77.56
I,i,77.56,77.65
can’t,can't,77.65,77.91000000000001
do,do,77.91,78.05
that,that,78.05,78.39
Magician’s,<unk>,78.4,78.97
code,code,79.0,79.28
a,a,79.28,79.32000000000001
magician,magician,79.32,79.75
never,never,79.75,80.1
reveals,reveals,80.099999,80.569999
his,his,80.57,80.77999999999999
tricks,tricks,80.78,81.17
The,the,81.41,81.58
only,only,81.58,81.94
person,person,81.94,82.32
I,i,82.32,82.39999999999999
could,could,82.4,82.59
possibly,possibly,82.59,83.14
reveal,reveal,83.139999,83.459999
the,the,83.46000000000001,83.54
trick,trick,83.53999999999999,83.82
to,to,83.82,84.02999999999999
is,is,84.07,84.41999999999999
another,another,84.48,84.93
magician,magician,84.929999,85.489999
On,on,85.98,86.2
cue,cue,86.21000000000001,86.60000000000001
one,one,86.799999,87.059999
of,of,87.059999,87.139999
the,the,87.15,87.25
security,security,87.25,87.65
guards,guards,87.65,87.89
stepped,stepped,87.9,88.23
forward,forward,88.23,88.64
I’m,i'm,89.219999,89.669999
a,a,89.719999,89.819999
magician,magician,89.82,90.53
he,he,90.73,90.92
said,said,90.92,91.23
pulling,pulling,91.27,91.57
out,out,91.57,91.65
a,a,91.65,91.72
deck,deck,91.72,91.91
of,of,91.91,92.04
cards,cards,92.04,92.34
from,from,92.34,92.51
his,his,92.51,92.68
breast,breast,92.68,92.97
pocket,pocket,92.98,93.38
Barney,barney,93.9,94.19
shrugged,shrugged,94.2,94.68
Fair,fair,95.33,95.72
enough,enough,95.72,96.28
He,he,96.84,97.02
leaned,leaned,97.02,97.26
over,over,97.26,97.48
and,and,97.48,97.62
whispered,whispered,97.62,97.98
in,in,97.98,98.04
the,the,98.04,98.13
guard’s,guard's,98.13,98.5
ear,ear,98.5,98.67
The,the,98.95,99.08
guard,guard,99.08,99.36
raised,raised,99.37,99.79
his,his,99.79,99.97
eyebrows,eyebrows,99.969999,100.419999
and,and,100.42,100.58
smiled,smiled,100.58,101.03
Oh,oh,101.66,101.98
I,i,102.23,102.45
see,see,102.45,102.75
Alright,alright,103.259999,103.749999
you’re,you're,103.759999,104.109999
free,free,104.12,104.37
to,to,104.37,104.5
go,go,104.5,104.91
He,he,105.599999,105.809999
zipped,zipped,105.809999,106.059999
up,up,106.059999,106.209999
Barney’s,barney's,106.219999,106.579999
bag,bag,106.58,106.89
and,and,106.889999,107.009999
handed,handed,107.01,107.33
it,it,107.33,107.44
back,back,107.440001,107.680001
to,to,107.690001,107.790001
him,him,107.789999,108.029999
Quinn,quinn,108.56,108.93
followed,followed,108.939999,109.339999
Barney,barney,109.35,109.66
down,down,109.66,109.82
the,the,109.82,109.92
concourse,concourse,109.92,110.48
in,in,110.48,110.64
total,total,110.67,110.97
confusion,confusion,111.03,111.64
Magic,magic,112.38,112.82
trick,trick,112.82,113.08
Why,why,113.09,113.26
wouldn’t,wouldn't,113.26,113.49
he,he,113.49,113.61
tell,tell,113.61,113.86
her,her,113.86,113.98
what,what,113.98,114.14
was,was,114.14,114.26
in,in,114.26,114.37
the,the,114.37,114.47
box,box,114.47,115.01
She,she,115.24,115.43
tried,tried,115.43,115.73
to,to,115.73,115.86
interrogate,interrogate,115.86,116.46
him,him,116.46,116.6
as,as,116.599999,116.709999
they,they,116.71,116.86
sat,sat,116.87,117.12
in,in,117.12,117.26
front,front,117.26,117.41
of,of,117.41,117.54
the,the,117.54,117.6
gate,gate,117.599999,117.899999
but,but,118.2,118.33
he,he,118.33,118.46
refused,refused,118.46,119.03
to,to,119.04,119.22
spill,spill,119.219999,119.509999
the,the,119.509999,119.609999
beans,beans,119.61,120.22
I,i,120.559999,120.769999
told,told,120.77,121.15
you,you,121.15,121.3
magician’s,<unk>,121.33,121.98
code,code,122.02,122.54
As,as,123.16,123.35
they,they,123.349999,123.499999
boarded,boarded,123.5,123.9
the,the,123.9,123.97
plane,plane,123.969999,124.369999
and,and,124.369999,124.519999
found,found,124.52,124.88
their,their,124.9,125.08
seats,seats,125.08,125.52
Barney,barney,125.889999,126.249999
placed,placed,126.26,126.66
the,the,126.68,126.8
bag,bag,126.8,127.08
on,on,127.08,127.2
his,his,127.2,127.36
seat,seat,127.379999,127.759999
pulled,pulled,127.89,128.16
out,out,128.16,128.29
the,the,128.31,128.43
box,box,128.43,128.98000000000002
and,and,129.02,129.22
handed,handed,129.23,129.61
it,it,129.61,129.78
to,to,129.78,129.88
Quinn,quinn,129.88,130.25
He,he,130.76,130.94
took,took,130.94,131.15
a,a,131.15,131.23000000000002
key,key,131.24,131.51000000000002
from,from,131.51,131.69
his,his,131.69,131.87
pocket,pocket,131.87,132.24
and,and,132.28,132.43
handed,handed,132.43,132.76000000000002
it,it,132.76,132.87
to,to,132.87,132.99
her,her,132.99,133.25
pointing,pointing,133.61,134.01000000000002
to,to,134.01,134.14999999999998
a,a,134.15,134.23000000000002
small,small,134.23,134.61
keyhole,keyhole,134.65,135.15
in,in,135.19,135.3
the,the,135.3,135.39
side,side,135.389999,135.659999
of,of,135.66,135.78
the,the,135.78,135.88
cube,cube,135.88,136.32
As,as,136.83,137.0
she,she,137.0,137.19
turned,turned,137.19,137.54
the,the,137.55,137.68
key,key,137.679999,138.07999900000002
the,the,138.4,138.55
lid,lid,138.55,138.8
of,of,138.799999,138.929999
the,the,138.929999,139.00999900000002
cube,cube,139.009999,139.359999
opened,opened,139.389999,139.969999
revealing,revealing,140.09,140.54
a,a,140.54,140.6
small,small,140.599999,140.959999
flower,flower,140.96,141.37
pot,pot,141.37,141.65
filled,filled,141.66,142.07999999999998
with,with,142.09,142.29
dirt,dirt,142.309999,142.719999
As,as,143.32999999999998,143.48999999999998
she,she,143.49,143.65
looked,looked,143.65,143.9
to,to,143.91,144.02
Barney,barney,144.02,144.34
in,in,144.34,144.46
confusion,confusion,144.46,145.15
a,a,145.31,145.41
green,green,145.41,145.82
stalk,stalk,145.84,146.26
pushed,pushed,146.33,146.67000000000002
its,its,146.67,146.83999999999995
way,way,146.84,147.08
out,out,147.09,147.28
of,of,147.28,147.41
the,the,147.41,147.49
dirt,dirt,147.49,147.76000000000002
and,and,148.02,148.20000000000002
climbed,climbed,148.2,148.63
several,several,148.64,149.02999999999997
inches,inches,149.06,149.43
out,out,149.43,149.52
of,of,149.52,149.66
the,the,149.66,149.72
box,box,149.72,150.23
On,on,150.44,150.59
its,its,150.59,150.75
end,end,150.77,151.18
was,was,151.2,151.38
a,a,151.38,151.46
red,red,151.46,151.75
rosebud,<unk>,151.76,152.47
Passengers,passengers,153.11,153.58
and,and,153.58,153.70000000000002
flight,flight,153.7,153.95
attendants,attendants,153.95,154.32
were,were,154.32,154.45999999999998
gathered,gathered,154.46,154.83
around,around,154.84,155.13
their,their,155.13,155.29999999999998
seats,seats,155.3,155.78
staring,staring,155.91,156.5
with,with,156.5,156.67
Quinn,quinn,156.69,156.99
as,as,156.99,157.12
the,the,157.12,157.25
rosebud,<unk>,157.25,157.73
began,began,157.759999,158.169999
to,to,158.17,158.26
open,open,158.33,158.71
In,in,159.309999,159.479999
its,its,159.48,159.57999999999998
center,center,159.58,160.07000000000002
was,was,160.309999,160.489999
a,a,160.49,160.56
diamond,diamond,160.559999,161.059999
ring,ring,161.059999,161.429999
which,which,161.699999,161.909999
Barney,barney,161.91,162.26
plucked,plucked,162.27,162.58
from,from,162.58,162.74
the,the,162.74,162.83
flower,flower,162.83,163.34
and,and,163.359999,163.51999899999998
held,held,163.55,163.92000000000002
out,out,163.92,164.16
to,to,164.16,164.24
Quinn,quinn,164.24,164.58
Quinn,quinn,165.5,165.94
will,will,166.55,166.71
you,you,166.71,166.88
marry,marry,166.88,167.26999999999998
me,me,167.27,167.60000000000002
